"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2008-09-30,"Firm Fixed Price","Ground Vehicles","Air Force","08:22.5",82870544.78,1305,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0896994202146638,0.089881285010846,7.91840019384756
2008-09-30,"Firm Fixed Price","Unlabeled","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"Unlabeled","Unlabeled","Unlabeled","Unlabeled","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0,0,0
2008-09-30,"Cost Plus Fixed Fee","Aircraft","Air Force","08:22.5",668511125.9,471,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.723599205960018,0.725066297071584,8.82510863953632
2008-09-30,"Firm Fixed Price","Aircraft","Air Force","08:22.5",7402011695,5582,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,8.01196805482929,8.0282122505423,9.86934976693444
2008-09-30,"Fixed Price Award Fee","Aircraft","Air Force","08:22.5",1104723622,40,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.923869347,0.942498291,0.964332547,1.1031,0.922,1.19575741481983,1.19818180260304,9.04325364050669
2008-09-30,"Firm Fixed Price","Clothing & Subsistence","Air Force","08:22.5",164121809.4,3583,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.177646124890861,0.178006300867679,8.21516629630428
2008-09-30,"Cost Plus Incentive","Aircraft","Air Force","08:22.5",440439711.5,157,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.476733764281932,0.477700337852495,8.64388646949089
2008-09-30,"Labor Hours","Aircraft","Air Force","08:22.5",45479938.61,34,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0492276735424582,0.0493274822234273,7.65781986979414
2008-09-30,"Not Reported","Clothing & Subsistence","Air Force","08:22.5",-423761,34,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,-0.000458680658012999,-0.000459610629067245,NA
2008-09-30,"Fixed Price Award Fee","Electronics & Communications","Air Force","08:22.5",-1198233.95,3,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.923869347,0.942498291,0.964332547,1.1031,0.922,-0.00129697338037128,-0.00129960298264642,NA
2008-09-30,"Firm Fixed Price","ERS","Air Force","08:22.5",2004608428,9860,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,2.1697964485015,2.17419569197397,9.30202955193527
2008-09-30,"Cost Plus Incentive","FRS&C","Air Force","08:22.5",42237287.07,88,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0457178141120857,0.0458105065835141,7.62569601538829
2008-09-30,"Not Reported","Aircraft","Air Force","08:22.5",29099648.8,859,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0314975801443058,0.0315614412147505,7.46388774757208
2008-09-30,"Cost Plus Fixed Fee","Electronics & Communications","Air Force","08:22.5",479482088.2,310,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.518993394203391,0.520045648806941,8.6807723880631
2008-09-30,"Firm Fixed Price","Electronics & Communications","Air Force","08:22.5",3069629274,17317,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,3.32257941446779,3.3293159154013,9.48708592792731
2008-09-30,"Cost No Fee","Engines & Power Plants","Air Force","08:22.5",918365.32,36,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.000994042418424345,0.000996057830802603,5.9630154752096
2008-09-30,"Combination (two or more)","Aircraft","Air Force","08:22.5",4021517.86,7,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.00435290755457871,0.00436173303687636,6.60439000179207
2008-09-30,"Order Dependent (IDV only)","Aircraft","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0,0,0
2008-09-30,"Time and Materials","Aircraft","Air Force","08:22.5",195848124.9,410,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.211986819928554,0.212416621366594,8.29191941785743
2008-09-30,"Cost No Fee","Clothing & Subsistence","Air Force","08:22.5",12250,3,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,1.32594506352856e-05,1.32863340563991e-05,4.08813608870055
2008-09-30,"Time and Materials","Electronics & Communications","Air Force","08:22.5",31864351.46,149,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0344901057313681,0.0345600341214751,7.50330508364408
2008-09-30,"Cost No Fee","ERS","Air Force","08:22.5",107634111.7,485,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.116503607408895,0.116739817462039,8.03194993095212
2008-09-30,"Fixed Price Level of Effort","FRS&C","Air Force","08:22.5",214254.96,5,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.000231910454325313,0.000232380650759219,5.33093088462416
2008-09-30,"Combination (two or more)","Fuels","Air Force","08:22.5",330934,3,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.000358204329513273,0.000358930585683297,5.51974138865829
2008-09-30,"Order Dependent (IDV only)","Fuels","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0,0,0
2008-09-30,"Cost Plus Fixed Fee","Ground Vehicles","Air Force","08:22.5",0,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0,0,0
2008-09-30,"Fixed Price with Economic Price Adjustment","Ground Vehicles","Air Force","08:22.5",58916.16,3,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,6.37710951135172e-05,6.39003904555315e-05,4.77023443292353
2008-09-30,"Cost Plus Incentive","ICT","Air Force","08:22.5",5547424,6,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0060045546678366,0.00601672885032538,6.7440913610876
2008-09-30,"Firm Fixed Price","ICT","Air Force","08:22.5",1126183047,6729,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,1.2189851851422,1.2214566670282,9.05160898540086
2008-09-30,"Fixed Price Award Fee","ICT","Air Force","08:22.5",144011.26,2,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.000155878383093492,0.00015619442516269,5.15839645018334
2008-09-30,"Fixed Price Award Fee","Launchers & Munitions","Air Force","08:22.5",6096272,2,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0065986300116958,0.00661200867678959,6.78506433586825
2008-09-30,"Fixed Price with Economic Price Adjustment","Launchers & Munitions","Air Force","08:22.5",0,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0,0,0
2008-09-30,"Cost No Fee","Other","Air Force","08:22.5",3590138.09,32,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.00388598030842558,0.00389385909978308,6.55511115347292
2008-09-30,"Combination (two or more)","PAMS","Air Force","08:22.5",1529793697,4242,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,1.65585502102388,1.6592122527115,9.18463286722573
2008-09-30,"Firm Fixed Price","PAMS","Air Force","08:22.5",3479757626,15473,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,3.76650403793514,3.77414059219089,9.54154899528091
2008-09-30,"Fixed Price Incentive","PAMS","Air Force","08:22.5",93793211.38,35,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.101522159691266,0.101727994989154,7.97217140589614
2008-09-30,"Not Reported","PAMS","Air Force","08:22.5",274515601.1,834,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.297136821338873,0.297739263665944,8.43856703104152
2008-09-30,"Fixed Price with Economic Price Adjustment","Engines & Power Plants","Air Force","08:22.5",662565078,30,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.717163179135112,0.718617221258134,8.82122854167033
2008-09-30,"Combination (two or more)","ERS","Air Force","08:22.5",356117942.7,562,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.385463533189396,0.386245057158351,8.55159385578403
2008-09-30,"Fixed Price Incentive","ERS","Air Force","08:22.5",164202333,758,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.177733283968345,0.178093636659436,8.21537932331831
2008-09-30,"Cost Plus Award Fee","FRS&C","Air Force","08:22.5",173460575.7,218,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.187754444135703,0.188135114642082,8.23920078344089
2008-09-30,"Cost No Fee","ICT","Air Force","08:22.5",50898877.9,587,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0550931558291001,0.0552048567245119,7.70670820812832
2008-09-30,"Fixed Price with Economic Price Adjustment","ICT","Air Force","08:22.5",23885,8,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,2.58532227284731e-05,2.59056399132321e-05,4.37812524561937
2008-09-30,"Labor Hours","ICT","Air Force","08:22.5",311760614.3,1072,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.337450977578543,0.338135156507592,8.49382124852892
2008-09-30,"Cost Plus Incentive","Launchers & Munitions","Air Force","08:22.5",9409475,3,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0101848546339962,0.0102055043383948,6.97356539271911
2008-09-30,"Not Reported","Launchers & Munitions","Air Force","08:22.5",-484805.96,35,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,-0.000524755975045896,-0.000525819913232104,NA
2008-09-30,"Not Reported","MED","Air Force","08:22.5",-1398518.94,25,"Air Force","Air Force","Air Force",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,-0.00151376268142383,-0.00151683182212581,NA
2008-09-30,"Fixed Price Incentive","Missiles & Space","Air Force","08:22.5",373358108.5,23,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.404124359913415,0.404943718546638,8.57212558766794
2008-09-30,"Combination (two or more)","Other","Air Force","08:22.5",16025135.25,65,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0173456726343795,0.017380840835141,7.20480170359371
2008-09-30,"Fixed Price Incentive","Other","Air Force","08:22.5",19284,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,2.08730813102732e-05,2.09154013015184e-05,4.28519712281097
2008-09-30,"Fixed Price Level of Effort","Other","Air Force","08:22.5",552.72,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,5.98266412664084e-07,5.99479392624729e-07,2.74250517967584
2008-09-30,"Cost Sharing","PAMS","Air Force","08:22.5",0,2,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.923869347,0.942498291,0.964332547,1.1031,0.922,0,0,0
2008-09-30,"Fixed Price Level of Effort","PAMS","Air Force","08:22.5",53504817.8,125,"Air Force","Air Force","Air Force",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.0579138359484937,0.0580312557483731,7.7283928894932
